file_name	cdn_link
sa_000392.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8J0uq_6talZwDhagDmcAmh-k3jeNOyrA53NqSUx0YO6hvqvA6rJiyKZx-dLRmJtEEW0KwcGhvxtsmczlWGDS2DWL-8G9w.tar?ccb=10-5&oh=00_AfADQ8NTTUm6j0ZworGBhRKgHdfD_sY4tXDkmKbk5f_9jQ&oe=6455DC48&_nc_sid=fb0754
sa_000401.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-J5CYL9VTX8nejA1xTH-Oi6q-pRaSDB3PvZyJmleWhg2OuFFZqA7AbmDeuGM1Hr-8pKwoEP5BmQNojwuZxsmsWZ2b6mlU.tar?ccb=10-5&oh=00_AfAYz52hlsqh8qqyV3DrE40-AAOSFrk365mZwJC_1e9j_g&oe=6455E9A6&_nc_sid=fb0754
sa_000402.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8SXu8oJhLoseUzt7vYUsOoebD8xBhqDeXpb3KRpdEemt7IyIegxgl_SBxbFFTiDdgkMDdmAnCeq0FUcfUPFlFMycAOVUw.tar?ccb=10-5&oh=00_AfAWnxc_-p1loAC-hJdHIZ5hQZ2Bsf_9c6_jtzUwXNSUsw&oe=6455EF2B&_nc_sid=fb0754
sa_000403.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An926Kgqbb-vXaNgGfzKfdFY61a0_giP0dK_CbbKIEocSJpcRbhJLkYw4POjqYUO9hA8aPv-M5h6HoAVu7rbt5LWVNSR6WE.tar?ccb=10-5&oh=00_AfAnfczFH2c5ysGzJURnQ6wxUVfUSDGL6oYtmLC2keX4Uw&oe=6455ECE9&_nc_sid=fb0754
sa_000404.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_ROtuhEjLOEGcNqtaVtFPBPQdkiZFWoCA_OQSFCUCi2-yMjYfbb4jFWmRFEehB9l_eYtk1SAZh1FioFKXYu32xOY9WNbY.tar?ccb=10-5&oh=00_AfCeNt_fr6rGHVQM20bpO0nQ5W2IOFqI1XeYKXcSOUIgcg&oe=6455F9BD&_nc_sid=fb0754
sa_000409.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9ZMeSQIKA1cKF3bYbwJDPUW0KGcANTHfkrR4pLQxtzlKMzqciyrfJkZbH2OfnrTQ5vI8YntsqsGwdL4Ir-dKH4M8pD-Gw.tar?ccb=10-5&oh=00_AfAugvxS5fPSJPW82PCImZQEbbm3U59nMrzz-cAkzxYUjw&oe=6455ED68&_nc_sid=fb0754
sa_000411.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8DlIIzEDWWeNWu0aU2M-dglma9CCdyTv0i57BYLa5Jr383Z7YIxQYWYWNhGKixRPxsqlU1QXHwJUXimvRGjvmbXnZVY6A.tar?ccb=10-5&oh=00_AfDwGPOyEhHg3kgdrZKyzqYrk4fJKo5Ir6uQDIiq6-lKpQ&oe=6455F3A4&_nc_sid=fb0754
sa_000412.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9b5FTco3ECeRyHeYnyD0S3LLjDZMMQo3qcSAO2U5uh_IQD6w9Xc7Rxp-9psOT9oJ9QaLe0mbhD-R0zMvaoT348UV5uquc.tar?ccb=10-5&oh=00_AfBw08Q5pgFo9YZGlglIp1rVAYuFePtX0SicFcGH0MFVxw&oe=6455ED38&_nc_sid=fb0754
sa_000413.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9J3o3_OgqJpJRSNeHph2lMqbQIKyFK_R8T_jdy4KYMbbDX9789Rrlo7uuiAkyc-DgiDU-h8hDL1jdjVTsRTelI5QFnGX4.tar?ccb=10-5&oh=00_AfCieC8thzROtnYYP23KGmCGzIxRqxhwISwKy0yPXx4LZw&oe=6455C652&_nc_sid=fb0754
sa_000414.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_eOpFEhi5EpGOvpQ0G3-2RIXJWOoJNnGGBMhVAxgbP2n1gjczeyu3BwKePpVxxDOq_9e1X21wdFoMY-XTd8hx52S81zlc.tar?ccb=10-5&oh=00_AfDm5GRYL_4v4ptd6us492dNV8nWDEnY6Kf7qAYUPmLqeQ&oe=6455DFEA&_nc_sid=fb0754
sa_000419.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8Y34HRqwcahyFZc3sBR2bpW80BlMUn0JB5Qr-DzS6ZSEmUGgt-b8s-5j2z8YztQm2ZjhV97ru4cnMu_sWVwMxJIJ9vyMc.tar?ccb=10-5&oh=00_AfBKztAx6r7yW-p-9bapcadjk7slyxuZU5mBfJD8Fahm8g&oe=6455F82D&_nc_sid=fb0754
sa_000461.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_mbY5HjfswE6E9bdd1iy25YZG0chZ9ASVTkqakdVm2opujMsqpGtlWCW_iL1FGwZvvkgO0-Aott7UAWgiH43T95DLxs8Q.tar?ccb=10-5&oh=00_AfBA_hsXCBCfAbRcOlrQkPyi6x_n9bIWxfS4yeDkTg-y-Q&oe=6455E279&_nc_sid=fb0754
sa_000462.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8WSElei8qnNo6kbpJyaM7A3Y-NEvaJfbLF_Mr9L8LO6hJicIAVC_wAVULZFxcvfftcKtRETbMMurd88rXChF_yE_0sjb8.tar?ccb=10-5&oh=00_AfB6MBEs05xl4zU6MUtLad4rxZCvBaPmzigjNCsgBAnhJQ&oe=6455C606&_nc_sid=fb0754
sa_000463.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-YKcki1DzZRhRgNHs5c7wrqQXleVb5qa6BG2gUKXdTEsg-xRs7cMCuUJ-gV0eN2oQKoEa_MT0rruUpg8UkFm0m9mSdQZY.tar?ccb=10-5&oh=00_AfAKWAK_qJSnGBhjCiWLORLCATD9EZ6ATentltujWWOCkw&oe=6455DF86&_nc_sid=fb0754
sa_000464.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An84GBl_0Q-dRV2T1J6FVobIEdfpU_3afugOxl9jthui_J5qUDFnGLjcvj0EB8FCrYtGi23loXDh4qnUGcE4EGLD5zd-nQA.tar?ccb=10-5&oh=00_AfDhaRv322vRahnJDxufulJhHWFjnixAOcNr55YuFmoF0A&oe=6455F9A5&_nc_sid=fb0754
sa_000469.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_GHsj2U_IWn7mwEPxLgeTtORjfysh3OKpWM1wC2UazS2ufjhXMU0KfP9WHCjDuCrqLhjHTm46FKrGYUKyQhLE9niCTNS8.tar?ccb=10-5&oh=00_AfBq5RComoF3DlqUG1oK6Xmhb5Dr8U5H4t6VdyuYCRRm2g&oe=6455DDAC&_nc_sid=fb0754
sa_000488.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8jjHpHb3QJ0hctH5dQDA491PpTMq7Ws_3lYJaJv4z5BxGWl_NKRhvHhis_0b2gYRev-wZ8kp_T0fJnSjLpciW08mzSFwA.tar?ccb=10-5&oh=00_AfCWzl9y05JnIexF_3IAH8sluQL7QQcU3bawwu9E6DHjxw&oe=6455F691&_nc_sid=fb0754
sa_000489.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-Wr0koXMiiBlHIgVEY51h2e4zyaVshhbtkgn3hwZUumW-zFmRtd3VwpwNdfjqUGA26mZ2E2dOFANk4haeudVPjvYQiYwg.tar?ccb=10-5&oh=00_AfDEb515HSKgRY-6XGoI8FG17LpQw9HH7fau73oT88WWwA&oe=6455D415&_nc_sid=fb0754
sa_000500.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-PeB8uTUShqEDrKZcaq66PV-hJ6m8m46MZ0g1oRusc8lgE-zSr4lE93qi5elC62kwCPkiLCK86h-ctYQ32gtSwInLSsz8.tar?ccb=10-5&oh=00_AfCW70P3qh28rcbVG6RZyXSQB-ddZU2K8Ya_Il7jY5QrkA&oe=6455CA1C&_nc_sid=fb0754
sa_000501.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-P3pY9EswV8HhQ4XPMOcergSKtZzeOLFSQdhgeBtt0y3Ijr1m9ewvKxAt_b0b7kApoF_rT1BeHEA_zy8rpiOSBnP1UbG4.tar?ccb=10-5&oh=00_AfAcGytPffMuVevU_o4VMsES_tBDNwsZk524YL56FYJkcQ&oe=6455D84A&_nc_sid=fb0754
sa_000502.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_E__7okM50_gXt0TBQoq6BNxoTrvZtCDJvxZ3jHJZSndp-LElkc0ztsWJbahF883OIw97f4NbgeEaPPxmYXtSNfsBWUYg.tar?ccb=10-5&oh=00_AfDYbwxGhKlFE6Nw-2Y8kUm4pyJkqsqHRrbp8WRa22fLhg&oe=6455F1CE&_nc_sid=fb0754
sa_000510.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8Iq-fFAbWKaLzPEpOYjkq7NxKTGAz2O6zjnS-4O6pV0NAfKBW8xb1FmKRajb3EHElNMRQC8-0X7dyU4XxCZMBmHh1Gdjw.tar?ccb=10-5&oh=00_AfAh-O1uYaxJcjN5XuT4tHEMiL6uqHtSfAsjmENpWSJ4Rg&oe=6455D100&_nc_sid=fb0754
sa_000511.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_c4-LHDjM5yBBZRp9dOXlcB207JbQz4HUvTGkpgTfWCKuXCHhVaUICINzc3PH6aTBlBGudkDBQc4TnjyGSta079-2JGvo.tar?ccb=10-5&oh=00_AfAMDLjoR3lIMxk04_VUoq82mCwuADK9tSRTieg6fbIDAw&oe=6455E5AC&_nc_sid=fb0754
sa_000512.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An95gyJjMkFjnbmDO7b6u8psPmEN02B6eHwPlEaE9lQ1EeAIijlzIlqAeprb4uxlIeFmEk8QFYMdIxQDTt65gZdV43vbMFY.tar?ccb=10-5&oh=00_AfCPYRkGnb5xv-pvYwi2w78EnYbnuhTrPMFcEPw-mojipA&oe=6455F72D&_nc_sid=fb0754
sa_000570.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9vMJ1AtjNb03lfIxlL4OOvFzz1RE8M-PyWPOxgTZFx2CmsTyTFhSbKR1_ZVNE4tKLkDheZlUtycW5Gf2tK-vilCUG7fyw.tar?ccb=10-5&oh=00_AfAHtLqdozOXbsD3nYGuw_F3I2w6fsPCFuS0ZEBMd-3Oeg&oe=6455D782&_nc_sid=fb0754
sa_000205.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_2LURRZw9mwOc9HsbfumpC_EbIstX0ZITxLJYW3ouTP43aqQIdU3nXNSeWWTlyccYuRmKgCnGKp3uqv2j5bGNUV3VwTm0.tar?ccb=10-5&oh=00_AfBB3-YMIvVkxL-8tkdtnq-nipzQSHPKW9g7xUfFSTfdaQ&oe=6455E1B2&_nc_sid=fb0754
sa_000206.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-53bTlVZLxHVjbRYAj-A5RJyAVUR11VnzetDNb80rHhCkGo0vQgjep2nYRxCuvmxxtIhXTDh4Kkfqpr2aoU1oD67SqhaQ.tar?ccb=10-5&oh=00_AfAt9qk6uWR29WfbvzebctJ-3msq4QF08L28r53C1F90bg&oe=6455E611&_nc_sid=fb0754
sa_000207.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8uLKDI4mmBzpAmLynmorAguuS_iMLP-4pCrRxYsyiSE7IXD_BbmnUsxfSjVGGKjDi6lK54q3I93xlEvZ5QXBHq03OZRPE.tar?ccb=10-5&oh=00_AfBtDZP3p0XmZbINXDKr0IVE8TOIJ05mvz4WZfkif3mPkQ&oe=6455D346&_nc_sid=fb0754
sa_000215.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An85DVF9-IIXk2B5862EkJTDvNBBcRmy7XovJMl9snWR4NMFQKBPxlJTGHcoYFqUz88Xm6nhJp9Ps07mzt5dbHLlJXfX5QU.tar?ccb=10-5&oh=00_AfBHlG_W89Nq7eyIMi_n_QDl1yjGxPmCRFuuQ78aF3P4VQ&oe=6455E3D1&_nc_sid=fb0754
sa_000216.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-sEqXdcAOFqn8E-tCI2vXDJT1yS0r-ZESfPgDLVkiOLxTckwLKEYME_auEJSx3UF1C6lv9E8ORYQLrb_TG_5p964K98JM.tar?ccb=10-5&oh=00_AfBVU2GxCa_o3fDy0RovcM5wThVd_DqczsEqBs_zCTq8_w&oe=6455EBCA&_nc_sid=fb0754
sa_000217.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-uO-p869S2AV2uPpvY5Sy2PZqVdr_Qebd7hpXy81VvU7A_rOuSvZjWf1n7jFIigKxmzzsITqSDjy47ubw-xIv1R9Z2oFs.tar?ccb=10-5&oh=00_AfCe1qj24U43WQ27djhSR04AZX8uDbutNEt-cXWfuuMFiQ&oe=6455CB4B&_nc_sid=fb0754
sa_000287.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-lzh0W2aNBgv7-le4ycwj6r2ndUP9D7_mhGrIm1s8NtutFJCoBsoR05XeF4LZ1Fn4gkeERHLSeTGQewuPa3_1yvvGGMpE.tar?ccb=10-5&oh=00_AfD8WONN1lK6bohcJRwpJ3eUKCct1nSdBEaxoBOWuguWiQ&oe=6455C360&_nc_sid=fb0754
sa_000297.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_psNkRm_U8aYDXqEYHLo9je5iKffSYYxhNAWbXR3XCJyCS7BwBj_CstetZtWItRvrsL3z1BlGk367jmkovAkbAq2-nLwA.tar?ccb=10-5&oh=00_AfAIt382qy6iRyAlTL4mbUurNLeC5riIq_9zJs6GUAn27g&oe=6455FA93&_nc_sid=fb0754
sa_000303.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An98vAxET8kZMXWe_ryJCuewvs2jHADtHLTs55o7oAWwdgNZR0pPpXjiSVLNQcDcEMkzErzaeGbl0HtYzqMsT7oN9DmiNro.tar?ccb=10-5&oh=00_AfASyyvARHqjrVBzvDNRjtwEaunKGgskA7dGfT8aEbzFXA&oe=6455F355&_nc_sid=fb0754
sa_000304.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_-I6iYbEgZapeJozRPdYusqbveZMbetV2M0o2y8eZ58yHY3OwfedpCVZ0m_hZXEo2Y_1qJu3rVrlaVU-31LmIpLjF8hJA.tar?ccb=10-5&oh=00_AfD1H4rwEXu_iT-kQcmL1gSE_ZD2GWe4m0iMAzHlONnimA&oe=6455CB72&_nc_sid=fb0754
sa_000305.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8xU43ufDtizGYXllGZU16JQBkxDJ2BMxs5aXjh3C7hbh1x8a0vdj221-sKDFMryW74rfFA-x0nSDc-JNPwozm26NKlqmA.tar?ccb=10-5&oh=00_AfDhIVcFPYUltmqNLz4nme6qc6h0EyAT7n_3-f5wq-nkPw&oe=6455C8B9&_nc_sid=fb0754
sa_000306.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9Onrw08E9llPQ3qOsuE-f8TIg5UTFAvmuulSJ3OxUD5i92YTllG27uDcNhVuF9rVo48f3WdyA3jXtBI2paKyynpcBhDFg.tar?ccb=10-5&oh=00_AfDDM7cib5ypYBqPILcmy98sInXmsp7lOyB5CEj9uYfkUg&oe=6455C3FB&_nc_sid=fb0754
sa_000308.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8v6g9dqvKZ6pfhKIvydhCU9dRJ2nAFd2jzZdZh8hi9U2t7D-2XZeJMEcggmpXGTZp_Vyd4E9JDSJTo0b5YydFnS0AbVWk.tar?ccb=10-5&oh=00_AfAkCmdsEqXCtdsxxA7FYRdg5rdDKb5RZWK6BeEkkDOg-Q&oe=6455CF64&_nc_sid=fb0754
sa_000313.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_U_Bd42Az4MJHjlC23O3umVGfNHMN6vnllaCWXkKKgk6F2-B4m7avAUtqq5rAu4KaXE3nBI3qMkeuQxbZ3alpy1KOqGUg.tar?ccb=10-5&oh=00_AfBHDD-84myQzO5LF-qaHJNAsnVpAjR1XPTK6NyDrVBdAQ&oe=6455F371&_nc_sid=fb0754
sa_000314.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_fjSP7MssyMrRYE0Zp-QD2WjfGUKj8_wgVnZnlwq1xnRY__FtppZipT-ezhox1QHKR6KHi8o_1Z40z6Wyk_rbJmJSh-Lw.tar?ccb=10-5&oh=00_AfDx-O3gGq1ztcJykKNaT_pbklIpFyz06tbUrxM0XqYECQ&oe=6455D13A&_nc_sid=fb0754
sa_000315.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-L9_n6YPaMZzUQSpL_wxqyIg-7SnBJXWxy1vhtj4atuX16pLqiCs-TQ4WaHqrrgODXJHHF9WUV85AozDDzcV45evFsTuw.tar?ccb=10-5&oh=00_AfCtQTuioPmbYWtWWKzTLU1QcdFksrEzpcu2xMKO50Z8Rw&oe=6455D65F&_nc_sid=fb0754
sa_000316.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9K70w-OxnTLM5EgC_vjt7toYbbiYy2azsrmDZBimPy6me279fyByuG97UH5YLFqf70upPHE9ZHqZLiUMFWWEnQEnSYtSk.tar?ccb=10-5&oh=00_AfAvFzh73A8z3bremYVKk9qASOfKUjPQcOvV0PmoEbDlpg&oe=6455D44F&_nc_sid=fb0754
sa_000318.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-FfXMhbum9algRgGMi6RJTtjapuY5JEMq1iCpdtVhrmFhKRvZhpTMMFhG61CqDfclGUyzXEycg8BdbNg1oB3LZ6glbsEQ.tar?ccb=10-5&oh=00_AfAL7MKrxX3ih40bFWx9ciFvbzS-yqbmWYMq9V84eMYP3Q&oe=6455CB7D&_nc_sid=fb0754
sa_000368.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_iHVywd9tE0z-XQWDk8fSS5qw4z4RMiruVtkEyzAZymEEhfi7cDQNH2JgLGd0KECfOjykAEa6esyoB_52c3PLvfyLLboQ.tar?ccb=10-5&oh=00_AfAOB3DqqoAoAOSg1io-gu1Aqxb24IRCxJp-QHQoCzir_A&oe=6455EB2A&_nc_sid=fb0754
sa_000369.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_OfTR8quQC6_MoqmALWaJ6VP5cJ8CErbkDcC_8eFcMKwoErPWV8LhYIPYab_13FHVnmo-i5xdnlyGsBqdv4sGnh42nIY0.tar?ccb=10-5&oh=00_AfAB0rJRGFuSFws_i8hknT9F_xDF3IidPVwh5n5dpI_bRg&oe=6455DA9B&_nc_sid=fb0754
sa_000378.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An8P08LMgjeVyZMwpcNVWAvP-0MBZXV_-21kXfa_SuHJVT9mgn0qvmr9Xpt87ueBWyue0pAZ74M1TlbOUYGg8tK5s7y8SRQ.tar?ccb=10-5&oh=00_AfCh8bjo29MD5u6YkTuBNmGzy0omxofziSu0aUneAG-SYw&oe=6455D110&_nc_sid=fb0754
sa_000379.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-u_E6Qv9P0xZIdp-Mfl6TkpAY5Y_xbQszVYJthwjwuj0FkB9bsraqc4IQUXddWkofJnDvzxLXaopw5cucZ8VdKl4oWXxQ.tar?ccb=10-5&oh=00_AfDLureaPXFnD7B5eV0Q2DZ56IfYLbbEtgy9RgfJaUBptg&oe=6455C60F&_nc_sid=fb0754
sa_000383.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_Gn2sF5ZEa-VYlErt9Z9g_3ftg_mpeI4uGps4nHI0ldIaorhzf-2aT9-xOFDFBJ1E-1p2mlYMDtir_BS4QXOgBpGONbvw.tar?ccb=10-5&oh=00_AfAN38y9KrNtskM-iUrf4ByAy_EP2uvb02Iangg2S20vjQ&oe=6455F4CC&_nc_sid=fb0754
sa_000384.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An80qiP0EdNsGNK8Byf7meBAoselyvL9h3VQJcYfjhVPeP_FX7Bqnbsb_xrICIeHWYkeKtAqm7AyRAU7mcakEdTIiVmEXsk.tar?ccb=10-5&oh=00_AfCStpK7jGgkZdJRPwl9-Sx5zMIbwy9uxhF-g2DdXi7zCw&oe=6455C674&_nc_sid=fb0754
sa_000385.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_p2icOygEotUhK2KtFheLtDuqrDOz5MdMUfNSWe57uacjQq1GALjjt3G3Eb-UonvuNx14sz1eyTTbfv5vUsSjrJkz7bs4.tar?ccb=10-5&oh=00_AfCeExodLIhp-s8qH5LXpA7QNe7PGbOpb7zizQpgPb7e5g&oe=6455F81A&_nc_sid=fb0754
sa_000386.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9pAD5ggDZCLxqN8Af-v8_b7OsY5Oq4uH1ceQUoG9Q5uXNISipT6eDBqMIZxlAJnunx82bkIKQwsxsEjaQFjZ55VebMTQ0.tar?ccb=10-5&oh=00_AfBy7DLImPR_5ocuJKCm0simTLwKURFpI3MR4lzd1owESQ&oe=6455CF47&_nc_sid=fb0754
sa_000388.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-PE-zMq8ZsXn7B2NWeasQfQmtqNZloCkuyzime5SzLsQHg2J2b2_HGhEW-IGfMbRmm1ZuRoa4sPMN3n3SUAUS6bYA7ugE.tar?ccb=10-5&oh=00_AfCe27RXNbAuKYPbaqXHK3Hh2JHB1mC2dyIlSjSOWrDZYg&oe=6455D447&_nc_sid=fb0754
sa_000393.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9bTAlfeRMJ3_fl5YoMx8RGtxiJry0JF041aSWS551K3Gl4TQw17itQjRiMahrvJJoQBOUk_mGi4fB-0i4cRvKEywKuUPE.tar?ccb=10-5&oh=00_AfC7CUYmkvQW80m0LrEj2Nmf1HyyOrb-5hMEKu5M4LGbrQ&oe=6455C439&_nc_sid=fb0754
sa_000394.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9wumOWWa_ZbzXFpi_r0RCczSevLTgqOZbW0XZMOGz1jqNMpY0SatEQ1Kt-PTXVGTt521igONzuieg6kpFAdivKRX7tZfs.tar?ccb=10-5&oh=00_AfCibirFytn3aXfIOG_LLn4IxrPFKwy0_AlImVtRrHVQKg&oe=6455DE6F&_nc_sid=fb0754
sa_000395.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9q6_RxmKoFCa_jFgSr-ay7TJz5kUlfSxqSfb5SdN8GqH6nXi7ZzdBggrmRq9x_ea4uYjAjgD0gxtJNgjks5bgjAKJU-hE.tar?ccb=10-5&oh=00_AfCOHCpOEZRD8z2UjqZjE7lukiV-H1BhNSD2Z8Va-0LTfA&oe=6455D44E&_nc_sid=fb0754
sa_000396.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-p0Z8v8dFe8bjm6LXXsJCgush8U2N4fKU-opLLHczdgo_QvvY_WBzJ1rBj_zu8R29-jUdS1d3lEg6HFi6TAyrqAmoBpng.tar?ccb=10-5&oh=00_AfARsdITQ5nZiGeuQJA6qVtX6QRvf1EoSbRQ8ppfO1fnlg&oe=6455F0DE&_nc_sid=fb0754
sa_000398.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9NIzJLfjm6IBsv80W4iIZrDvz2VUWUEQmmL-ddsT-VAgzFgfecTdv3ABEgdERelyswaAR4CPy7g7vcoirTuJGIXfhyAnc.tar?ccb=10-5&oh=00_AfDlAzNOEs_izXoNxwvuRJWKwYb6kX-yWSfYOGl3fhvXzg&oe=6455CC6E&_nc_sid=fb0754
sa_000405.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An99PrKtxRj6GAIMERS_3PWYSx6XsE14rg4HKLi7pt73noJoxD30riZJ2oIeRn9fC7rx5cjosGTXUow_itEhPaP4bCuEx-c.tar?ccb=10-5&oh=00_AfB8NIxE_uxC-JkVwAhTVIormIqsivChEYWj783oP9IGkw&oe=6455EE6B&_nc_sid=fb0754
sa_000406.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_1TvwSrapNLoYLLGU8YcYD0VMn7e8qSGJICnceJ3MsqBK49Bh5jysOIohqDwzyKUcnWj0aLvxcGG6lhsSRMW0_WI7xCK0.tar?ccb=10-5&oh=00_AfD5HFwd6_cMxE9Y6gUNA51_wF1ogzKanu9-b7H22fhgtw&oe=6455D9C1&_nc_sid=fb0754
sa_000407.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_HYaiZlT1HTBi6XTiQ09_WuAVIiUlclkZVj0yQl3OK2VYAnrLWU6P2MQMidJ9t3hlghSCrRJoSqzlBhHWc6NS9vACjyGs.tar?ccb=10-5&oh=00_AfBIQq4Uo-nKUiIEovuMGMWc6tQk4OUALQkhL1A374asRA&oe=6455C46B&_nc_sid=fb0754
sa_000415.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_hJFcsaUcBhaWtQJXQX5DmrFwwtDnwmml9IFUD1v65lfte7U9bbqoywO52hbvewMqmv0HcBEDTHANj-YBH_tMyDBr1Yps.tar?ccb=10-5&oh=00_AfAbt-aXwSnCoeyyto5pVgY7rfy7HCQbxKlLSPVMVVHpFQ&oe=6455C654&_nc_sid=fb0754
sa_000416.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An9ic3RDmRjoys2qkZfnBb3GJ73409wbmI8NEWbA2UJEAVzLDFHh_QpiTYVCOzxPW-saFlvg4dtOP76fcsRSxWZtdTb9xLM.tar?ccb=10-5&oh=00_AfC024zlQoFe-M3a-wCqNeNpQfzENVD5W_pc3A2GjYN2wg&oe=6455F6E4&_nc_sid=fb0754
sa_000417.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-rlMO7-HFh_8joJfSL7fAkVejBpomDyoT1Laft8NbF0RG4_nGFbAuikU-TzUHm66GAreV9Q1XXvKwIQkBVMPs4UoDB8aw.tar?ccb=10-5&oh=00_AfDdRK0NrpyaX-zLhsenpba9qUjhYzr9uLYvtNEsEaXUVg&oe=6455E763&_nc_sid=fb0754
sa_000465.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An94YAbDvMVU28DJ7dwtqrSB1myD-x8NmYi81HSAHKcn_9KjP4X_m_AgtQ-zJZxl6jQduOVRDmqjAV9XKmtHB6UdjM5b67E.tar?ccb=10-5&oh=00_AfCF2wh4XDRXhQy_uaVKBG7uoxM17MUgpgEOjpUDceEHYA&oe=6455F861&_nc_sid=fb0754
sa_000466.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An810lGEXFVz990Z0PvFj-GYRd7IMke-NJd1hhcj7II75ZZwDArgHhs5dfFgSeR4eh9ZJivI8CS0pbe5zVBxx6wriBgqVOw.tar?ccb=10-5&oh=00_AfDUOsOEDiRUmHI03sXH3fUF0dZrBMcMDJ1O5txcG5pIeA&oe=6455F6CB&_nc_sid=fb0754
sa_000467.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An-majnPu_65r-rH0kOe_yaQvpr9Xu2AX8nh0_sp6qMjgXtcvQekOTZb8owyM_mk9zmsecczEQrI7aSQFfyU2dr8Wada73Q.tar?ccb=10-5&oh=00_AfCHrGS1nIF_B7h10uoGRR6hTvmqaQXXnVC10OQ5XFzY5w&oe=6455FB3B&_nc_sid=fb0754
sa_000480.tar	https://scontent.xx.fbcdn.net/m1/v/t6/An_7bKDBFzVo1lycrh_aoGI2tXzW1Tqu1i-v8Q1UuilAPpkIfaBtoh2uBTNfhia_dbYnOhMZPqtIIJP2gBoB5FWQOYN-tW8.tar?ccb=10-5&oh=00_AfD191magtHAMlCn9dvFNDDg7VpW6pRpk9KMdlcMNCEXiQ&oe=6455E67B&_nc_sid=fb0754
